reflectance_365nm_percent,reflectance_405nm_percent,reflectance_430nm_percent,reflectance_450nm_percent,reflectance_470nm_percent,reflectance_490nm_percent,reflectance_515nm_percent,reflectance_540nm_percent,reflectance_570nm_percent,reflectance_590nm_percent,reflectance_630nm_percent,reflectance_645nm_percent,reflectance_660nm_percent,reflectance_690nm_percent,reflectance_780nm_percent,reflectance_850nm_percent,reflectance_880nm_percent,reflectance_940nm_percent,reflectance_970nm_percent,class,sample_id
64.55729,64.75752,75.97789,74.21091,76.07005,79.36094,79.333725,77.06766,80.03597,88.60363,90.3818,90.54755,80.828094,81.40864,88.691475,87.01793,86.867386,87.93562,87.606155,4,11840.0
56.835056,53.131443,83.06707,82.41985,83.19383,83.32941,84.41292,83.77942,84.83609,88.757866,90.34258,90.857216,85.380775,85.93632,88.078026,87.47522,88.54383,89.858955,89.2361,4,11673.0
61.617554,57.798065,73.66447,71.79489,73.43209,75.59303,76.4934,75.813034,76.2711,81.50812,84.50059,85.17424,78.28524,80.72358,86.63431,84.361496,84.63749,86.80794,84.201065,4,11282.0
60.690277,53.428524,75.80372,75.392876,76.02701,76.83959,76.3979,72.962524,74.26903,81.40435,84.03213,84.802734,75.0178,80.17477,83.77548,82.41747,82.2579,87.51764,86.88898,4,9518.0
62.44132,55.9895,75.107,71.60736,72.42101,74.451675,74.73192,72.31411,73.56585,82.90058,85.990425,86.41132,81.368706,78.54215,84.64035,83.006294,84.44532,87.52898,84.4973,4,9523.0
64.5221,62.047596,73.08884,70.759735,73.66528,76.92051,77.619156,74.81016,77.26364,86.33603,88.91914,89.41538,81.36688,80.94002,88.07077,85.914085,86.31901,88.26943,88.17719,4,10500.0
54.208958,47.414505,75.05604,73.733345,74.72486,76.59745,76.383995,74.127045,75.26949,82.02943,84.93794,85.48825,65.09973,80.03814,84.115326,83.07851,82.72622,82.9941,76.44404,4,10581.0
60.083397,55.48337,77.10827,77.36181,78.079094,79.071815,78.83987,76.80888,80.041,88.52644,90.17545,90.848625,82.50644,80.44394,85.94168,83.64123,85.718834,88.50081,88.658936,4,9403.0
85.24001,82.954865,70.70469,68.61354,70.5598,73.78301,74.5773,71.7033,75.292915,86.071625,88.25809,88.67273,78.900314,78.12059,86.85958,84.101295,85.188416,88.86612,88.09515,4,9343.0
67.57234,65.26994,82.73862,81.06283,82.40987,83.52449,83.38477,81.92645,82.89187,88.57484,90.2478,90.46995,87.291794,84.95272,89.486626,88.69199,89.11355,88.09952,87.46337,4,10786.0
67.77168,62.163208,72.90828,73.78548,75.575096,77.988945,79.0056,77.384476,77.60747,82.56309,85.32322,85.75774,80.12634,80.71674,88.15861,86.370094,84.98918,87.328514,86.596756,4,10234.0
53.798477,47.844063,69.54543,80.854706,81.44705,83.74464,85.131165,83.53586,84.91509,89.54208,91.1181,91.30905,85.65482,87.56745,86.76384,88.65584,88.86564,85.52915,84.959,4,11058.0
59.96563,58.96329,83.169106,81.80985,83.92561,84.517914,85.53192,84.57967,85.857185,89.25847,90.49275,91.01673,83.48382,77.427536,82.33246,82.94701,86.655975,86.30075,86.27392,4,11258.0
83.72513,81.62411,75.20933,75.435394,76.01106,77.20204,78.08754,77.43895,79.69507,85.056656,87.49563,87.84092,83.631676,78.59777,85.460175,84.68057,86.451454,87.88576,86.30603,4,9728.0
64.863625,60.442154,76.965866,83.49824,83.33698,83.959076,83.381996,81.15378,80.51015,85.07481,87.24645,87.63837,85.0345,88.586685,89.81593,89.48206,87.59691,88.87502,86.913155,4,10416.0
64.86846,55.537056,71.970665,73.89743,76.26475,78.845566,78.20469,75.34502,78.435486,87.636856,89.420494,89.984856,80.70579,81.79614,89.22638,86.25366,87.032936,88.910164,89.139,4,9731.0
71.88083,70.29739,76.9224,72.64053,74.512245,78.20769,78.41856,75.361046,76.84156,82.96877,86.14946,87.00344,80.80964,80.015076,85.464645,84.418175,84.19071,86.55382,83.54091,4,11321.0
67.17823,65.91237,76.28248,72.68902,74.821396,77.517166,78.27234,76.04148,77.396805,84.37144,87.289635,87.534256,82.4604,80.705246,86.76357,85.26352,85.321014,87.65891,87.27731,4,10849.0
66.37082,61.763035,78.893425,78.664764,79.828026,80.85065,79.11389,75.571236,79.28277,86.98015,88.83388,89.338875,79.59484,80.980446,86.6637,85.454025,86.230835,88.681946,87.28325,4,11714.0
67.25084,65.15709,81.42998,77.878654,81.23143,83.87606,83.11327,78.90817,81.118416,89.97055,91.431465,91.61844,85.52741,86.051994,88.2253,88.617714,89.22892,85.503685,86.71407,4,11982.0
67.324104,67.65433,77.14662,76.473564,74.05926,72.290985,72.382614,69.15617,72.30057,83.98972,86.67837,87.24389,78.04348,76.23661,83.603546,83.30822,86.0665,79.81386,76.054886,4,9777.0
78.45771,68.44812,70.37873,67.219955,68.503555,70.24718,72.98819,72.566895,74.2061,80.262344,83.88185,84.33867,78.43299,75.2182,83.06107,81.501785,81.85432,84.6354,81.561485,4,10232.0
49.269665,38.97884,67.708534,79.229675,79.79587,80.24195,79.6817,77.089005,80.494675,87.79683,89.43775,90.085915,83.7395,84.180824,89.09515,87.34955,88.26956,88.35937,88.922386,4,10385.0
63.850193,60.002308,76.454185,73.74269,75.620575,76.62662,77.62772,77.47537,77.39531,81.14547,84.50498,85.06826,84.00919,78.867134,77.99714,76.853905,83.97749,86.07698,84.8207,4,11738.0
67.550674,66.450134,81.0494,78.09741,79.06602,81.15026,81.00284,78.921425,80.1286,87.32291,90.03756,90.43822,84.902885,85.31558,89.30584,88.27962,88.719574,89.430214,88.69346,4,9912.0
54.19026,53.32803,79.17972,75.872284,78.46929,81.50705,81.50723,77.88878,81.19394,86.30408,88.74922,89.177475,82.57206,86.32072,88.11964,88.009186,88.12896,84.189835,84.97924,4,9942.0
56.52281,52.75932,80.61664,78.244865,79.344154,80.69842,80.94431,78.347336,80.81279,85.59824,87.52922,88.47546,83.84597,83.3872,88.465485,86.53532,86.864914,88.04229,88.20152,4,9504.0
61.496586,60.132008,78.84312,78.50612,80.36492,82.877335,83.824524,83.05886,83.88417,86.4249,88.92055,89.725075,84.71532,85.66005,89.65472,89.1904,87.96463,88.911964,87.343445,4,11174.0
71.06003,69.77445,84.25311,78.89959,81.19489,84.38039,85.219315,82.985115,84.7853,89.50853,91.011116,91.30338,83.68442,87.24578,86.01046,87.27477,88.17394,87.67235,86.86913,4,11745.0
52.844864,45.63543,65.74887,74.53874,74.14372,76.00214,80.33283,82.51377,82.70989,86.15651,88.05631,88.29763,84.344986,82.34993,87.67762,87.54646,88.012085,88.8263,86.65846,4,11521.0
56.49808,47.863968,70.51588,66.282776,66.402084,70.011055,73.39125,73.285576,73.95428,81.27864,85.08989,85.81012,79.09387,75.02202,85.91524,83.556145,83.65126,86.998314,85.42815,4,9969.0
59.576763,55.544235,81.32305,83.27354,85.48789,86.08383,86.19522,85.695404,85.53738,88.33811,90.04616,90.660446,88.29478,88.33908,89.40152,88.79336,88.81121,89.545265,88.73768,4,9605.0
54.31673,51.55258,77.99266,82.02507,81.68139,81.88603,82.58407,81.45498,81.801834,87.81611,90.15196,90.770546,83.649956,88.07369,89.988106,89.360535,89.28124,90.42093,88.98788,4,11378.0
69.855515,66.87894,72.81231,69.07999,70.513916,70.93782,72.15289,71.66183,71.73565,77.40515,82.324356,83.35382,78.39292,77.91458,81.414055,79.07148,77.62172,80.98963,77.42744,4,10727.0
68.52842,61.54766,81.05578,79.22015,81.133514,82.67858,82.82883,80.77288,83.61728,89.10439,90.268776,90.45026,84.31785,83.721664,87.06898,87.938065,88.846,85.99069,84.51727,4,10828.0
59.006683,55.437775,73.57301,72.03781,73.77921,77.42178,78.694084,77.26579,78.891846,87.47957,90.05772,90.69191,80.37016,81.09993,86.69672,85.20092,86.50489,88.532684,87.85848,4,9897.0
67.010925,59.756355,77.90263,70.67434,70.838844,71.691696,73.95021,73.61318,74.33966,82.766266,86.82547,87.109505,81.224236,75.33958,82.48362,81.54001,82.592804,85.97528,84.020584,4,11671.0
61.454494,61.423893,68.14355,79.38128,78.83859,79.60008,83.666084,84.689705,84.44987,87.35034,89.026024,89.25438,88.87443,81.30627,89.0398,87.261795,89.35341,90.75024,90.08812,4,9799.0
58.865078,54.758175,80.69341,79.05477,80.030914,80.86813,81.10116,79.09844,82.482635,88.96855,90.27494,90.42122,83.31797,83.214264,88.36426,86.52325,87.740364,87.37047,87.18724,4,9510.0
57.13746,47.089725,71.53431,72.78187,75.97037,79.1343,79.57564,77.40825,77.997116,84.144966,87.18971,87.65852,81.614075,82.29056,89.32502,87.646904,86.69911,89.41641,88.7194,4,9722.0
52.77088,45.023132,76.642685,73.96141,74.90433,76.34589,77.57187,77.00413,78.16013,82.985374,85.452644,86.12861,83.28733,81.00654,86.65781,84.66725,84.751526,87.29358,85.84097,4,10392.0
54.878597,47.624313,63.486164,77.33803,80.33779,81.036865,81.57442,80.135475,81.69176,88.22836,90.050735,90.54602,86.00847,84.85556,88.7493,87.97892,88.57147,89.607574,89.1261,4,10654.0
47.884853,39.068565,59.187687,73.8441,77.41881,76.097015,71.692184,67.34182,69.4096,86.02968,88.74134,89.19017,85.73891,83.32318,82.99886,83.19633,88.29561,73.3886,68.57528,4,10408.0
69.209984,63.376427,69.37683,64.49211,67.509415,72.00057,73.92587,73.28926,74.5509,82.907814,85.97888,86.82813,77.21214,74.85402,84.34946,82.12543,82.61486,87.31088,85.744385,4,10858.0
61.782772,61.520744,66.895996,62.57633,65.07799,68.334274,69.739494,66.23975,69.92454,84.16963,87.460556,88.387985,75.5293,74.51198,85.38024,82.455215,83.213165,87.52103,87.32005,4,10309.0
59.39092,59.79151,72.3028,69.82693,72.87222,76.85481,78.739235,78.333084,80.23852,86.81446,88.728386,89.06277,77.519554,79.68278,87.36459,85.92892,85.77715,88.75052,87.64613,4,10782.0
59.751392,51.412426,75.641754,78.186966,80.5029,82.310196,81.68605,78.973564,82.45126,90.3768,91.62736,91.91559,84.993645,82.385086,89.34619,87.86449,88.84316,89.82836,89.87435,4,9787.0
88.219604,84.24643,80.56314,79.542465,81.96939,83.52158,84.009026,82.61202,84.57466,88.84503,90.28349,90.64651,83.96905,85.392555,88.996895,88.80824,87.958,88.42959,89.05961,4,11719.0
64.43209,67.84315,81.7401,77.12461,78.28545,79.52704,79.984505,77.0264,78.9538,86.431915,88.31323,89.21372,80.47862,85.273766,87.640724,87.733986,87.32259,87.60239,87.57252,4,11272.0
65.66991,59.3624,76.45762,70.912315,74.3237,79.20071,80.33811,76.90945,78.421646,84.81274,87.13483,87.61145,81.73622,82.349495,88.84564,88.23326,86.78943,88.77546,87.0641,4,11450.0
47.806404,39.41654,68.71559,72.562294,75.0656,76.94572,74.416016,70.3832,74.02045,84.293724,86.77041,87.185135,81.292885,80.712364,88.36096,86.31289,86.18673,86.74052,87.70585,4,10570.0
62.355484,58.45015,77.52027,76.1789,77.46946,78.99893,79.7952,79.22785,81.929855,87.874275,89.2134,89.50922,80.09974,81.28462,88.49347,86.644135,87.18893,89.445984,89.6148,4,10513.0
51.933414,47.83345,75.54238,76.64047,79.6626,80.75943,78.54795,74.508095,78.46302,87.66523,89.64325,89.95717,82.17622,83.60858,87.65666,86.30932,87.79238,87.43756,87.72832,4,10590.0
65.422264,59.762383,79.67778,79.98653,83.02818,84.30975,85.39089,85.52769,86.17002,89.86149,91.20734,91.57797,88.902115,86.85732,88.07486,87.4358,88.33314,90.21663,89.812225,4,10951.0
60.511475,52.054604,75.501335,72.87479,75.11329,77.39156,77.96713,75.095955,76.39735,84.16065,87.093346,87.44219,80.56904,79.88841,84.85519,83.29656,83.25733,87.06435,86.45975,4,10861.0
58.752136,51.997566,70.474655,79.64486,80.86025,80.87612,79.05078,75.3194,79.8451,89.56603,90.89234,91.31987,80.633316,82.916245,89.61098,86.828,88.84804,85.26557,87.225296,4,10670.0
61.851753,49.47144,79.707985,75.09563,76.31604,79.277275,78.99103,76.62273,77.802666,86.26754,88.89415,89.241776,83.53876,81.83728,87.07899,86.06219,86.310425,89.39474,89.20885,4,10512.0
60.51514,58.21935,82.81919,81.232445,83.39774,86.524185,86.90793,85.43557,85.92221,89.59295,90.94292,91.30987,87.89125,87.71734,89.06191,88.73525,89.14333,89.49099,88.8231,4,10647.0
59.338154,55.621613,75.91055,73.88353,74.79433,77.23645,76.96769,75.653915,77.5157,82.47116,85.5112,86.70304,79.144684,78.306274,85.516655,83.487404,84.02977,87.2422,85.64532,4,10086.0
52.17911,48.46305,78.03447,82.851425,82.659325,83.79443,84.6867,83.994514,84.586685,88.80208,90.51021,91.13528,85.46181,85.52055,87.31249,86.460526,87.95291,89.346085,88.90766,4,11975.0
51.25125,40.583115,70.504745,72.28182,72.39014,72.57533,73.60013,72.26498,75.58235,83.02603,85.68204,86.016685,75.343025,77.20005,85.801186,82.380226,84.705536,87.129196,83.9154,4,11662.0
70.266106,72.92565,81.12399,80.09192,81.863686,83.435196,83.273796,80.36342,84.01151,89.57975,90.857765,91.01451,81.02552,84.764145,88.943115,88.49448,89.11433,86.60869,87.09997,4,11201.0
72.89021,72.494675,79.412476,73.91959,72.59046,72.73283,73.085884,71.61531,74.80091,83.91618,86.65891,87.394066,79.45811,75.915474,81.98332,79.60747,81.41263,85.45852,84.364876,4,11962.0
57.22957,49.866524,67.97314,74.15747,73.71428,74.81333,76.736626,76.69055,77.5378,84.93942,87.092,87.85977,81.36691,78.63622,85.19021,84.09041,85.03715,88.05522,86.44925,4,9650.0
50.9471,42.131584,71.49881,76.72449,75.57339,76.62314,77.41883,76.15721,76.50763,81.78369,85.626,86.27283,80.02786,79.50195,82.809074,83.155495,83.56821,85.343094,84.061745,4,9835.0
53.974033,49.76991,80.195244,81.500885,83.30946,84.40592,82.69417,78.73079,80.69049,88.2706,90.352554,90.81967,81.90143,84.688576,89.09957,87.25468,88.54693,89.73687,89.42639,4,9564.0
80.51301,77.6212,75.99805,75.24574,75.5498,75.77854,77.79703,77.84741,78.937614,81.389015,83.29685,84.007935,83.53906,81.178276,85.58484,83.96997,84.6352,86.116455,85.96223,4,11287.0
69.61146,67.46764,70.047226,64.55502,67.667725,72.32816,74.264984,73.27043,75.563126,84.08488,87.174324,87.519035,75.869835,76.374016,86.29394,83.74136,83.472534,88.17238,86.80875,4,9394.0
62.55228,62.813496,70.38585,65.717545,70.71091,74.90522,75.64747,74.232956,74.749,80.73337,84.12295,84.83848,82.726585,78.45253,82.10028,83.128845,81.635254,84.232155,81.8387,4,10333.0
86.6153,84.55506,83.11919,82.81794,82.953316,84.60509,85.22679,83.81932,85.758606,89.11819,90.306694,90.934654,88.681,88.190254,87.21166,88.7748,88.98828,85.722755,85.50419,4,9551.0
58.30462,51.132248,78.429016,77.66188,80.489746,82.71552,81.59638,78.77585,80.56171,85.7324,88.35865,88.97513,76.40629,82.83676,86.86551,86.6384,86.45434,88.62898,89.50382,4,9388.0
73.11247,72.46433,77.22533,71.75973,76.57534,82.6513,84.01739,82.461754,82.988525,87.63123,89.75121,89.821236,82.12655,81.10489,89.41334,88.417305,88.22197,89.110725,88.256714,4,9543.0
54.039383,47.876152,74.87396,72.05353,75.10728,78.94527,78.387146,75.11996,76.81706,85.79406,88.42043,88.5717,79.65414,79.64156,85.75994,85.47417,86.15712,86.41334,85.499954,4,9941.0
69.162735,66.00526,82.19828,82.6262,83.20739,83.331894,83.41183,79.999176,83.16455,90.86405,91.96448,92.257484,86.54667,82.53715,88.25525,87.177284,89.54901,89.03325,89.504456,4,11485.0
58.740353,51.421494,73.59275,74.918945,76.21282,77.54431,76.29408,72.36889,76.958466,86.97339,89.698135,90.170685,77.09318,80.01608,87.49835,84.74543,87.3278,86.94443,87.778915,4,11625.0
56.248623,60.348392,73.820946,65.95428,68.70393,72.810814,74.158775,72.061035,73.193184,81.85429,85.839775,86.538765,77.544426,73.22206,82.0929,82.51767,82.88721,86.64759,85.56345,4,11143.0
55.832226,48.312958,69.23939,77.957344,79.313896,79.87019,79.63966,77.37791,78.4384,84.46827,86.85145,87.577484,84.06107,82.259026,86.92811,85.28593,85.6344,88.006,86.96848,4,11613.0
65.95263,74.39577,67.07686,57.60594,58.390842,62.418346,65.84188,63.97062,67.13457,83.97962,88.39515,88.85708,67.37682,64.92058,82.60101,77.837074,82.38077,89.04396,86.82064,4,10843.0
56.51123,46.96348,71.9594,70.8832,72.60324,75.16309,75.443596,72.9182,75.188835,84.36946,87.00025,87.39322,78.15417,78.232895,85.78144,84.17278,84.49138,88.77687,88.14195,4,10561.0
68.14299,65.38365,75.6071,69.51578,71.74165,76.027954,77.846405,75.090866,77.66694,90.33081,91.8933,92.072205,80.2292,78.363396,89.73676,87.417206,88.40074,86.218796,86.25241,4,9860.0
56.505264,54.134434,73.68466,67.60748,67.269745,68.01367,68.46332,64.61431,66.402,79.19663,83.35329,84.81121,69.352165,78.04706,85.92065,83.81303,84.3084,82.47251,76.9913,4,11787.0
57.234127,57.435616,76.63896,81.249794,83.40915,83.745186,83.043846,80.25154,82.645966,88.042694,89.64712,89.920395,82.92408,85.272995,87.799774,87.39523,87.66999,87.82432,87.48936,4,11924.0
54.593147,49.374428,79.577126,79.2034,79.073204,79.82326,80.84783,79.96942,82.09344,89.14464,90.72237,91.10989,86.12026,82.26146,87.62039,85.8535,87.324715,89.88444,90.002556,4,11420.0
60.091324,61.10077,82.606735,78.93073,79.47185,80.01791,81.13852,79.75243,80.42329,84.45782,87.21119,88.08322,82.55603,84.26463,87.73008,86.451164,86.06723,88.835915,86.57193,4,9748.0
53.87425,43.292145,64.95447,80.93919,81.78648,82.83601,81.44693,77.64165,81.84366,88.295654,90.28087,90.55099,84.7739,86.196915,86.119774,88.6214,88.706436,81.92078,82.968506,4,9754.0
63.51372,53.53672,75.971695,74.197754,76.42846,79.11619,78.28805,75.52541,77.26997,86.000465,88.258835,88.82845,82.40979,83.22946,87.12089,85.38107,85.40554,85.38817,85.77408,4,11998.0
56.415993,49.14882,80.84776,78.12417,78.32383,79.318436,80.934265,80.17129,80.7045,86.087845,88.50042,89.253845,78.98457,78.97477,86.22372,86.08644,86.84912,89.142784,87.588295,4,9706.0
61.298786,66.02074,81.35838,79.69057,82.52567,84.42719,84.31277,82.54951,84.00824,88.743034,89.95785,90.249054,82.95338,86.34808,87.61181,88.85262,89.50937,88.14421,88.186035,4,10966.0
60.50468,62.835354,82.130585,80.72003,78.201904,78.26897,80.08203,81.46514,82.91833,87.45493,88.85009,89.31312,82.68727,78.71779,85.97905,83.946915,86.28822,88.802505,87.90044,4,11245.0
57.05401,53.775658,79.45962,76.658424,74.7383,71.111855,71.4173,71.987206,75.085526,83.37758,86.01102,87.136055,79.794304,81.051674,87.19805,84.71824,85.18272,90.06328,88.384094,4,10040.0
46.95006,38.37841,59.635075,78.822334,79.91961,80.87551,81.54429,78.739426,78.84681,84.05299,86.60669,87.172966,85.52713,82.84225,87.31084,86.68574,86.918106,87.10115,86.398026,4,10528.0
50.478966,41.0612,56.07038,75.41036,75.00073,75.18256,76.80284,76.314064,77.5278,82.00466,84.91145,85.35109,81.40989,80.47846,84.7018,84.55984,85.22222,83.80778,81.46364,4,9798.0
68.06993,69.12223,74.859695,73.1743,75.21258,78.68322,78.7767,75.89896,78.77611,87.065285,89.338,89.60163,78.1557,83.47708,89.627495,87.68649,86.66194,85.43729,85.04834,4,11092.0
51.95768,49.056305,71.34432,82.34886,82.337074,82.80453,84.43307,83.95206,85.37627,89.590805,91.08363,91.2535,88.0143,82.33581,86.70511,86.31104,88.24314,89.77635,88.922264,4,10471.0
59.0799,58.5106,71.07518,79.356026,82.496346,81.479034,82.61108,83.74303,84.93946,89.11464,90.90842,91.2194,86.44988,86.66526,89.35744,88.35244,88.624954,90.200005,89.792,4,10268.0
70.37908,67.48648,77.57433,75.15573,76.49274,78.369995,79.35338,77.86998,79.68299,86.71646,88.91995,89.18091,82.79374,84.94265,89.194786,87.520454,87.74568,89.903885,89.184525,4,9770.0
72.45793,72.27784,78.38436,75.24922,75.90866,77.76772,79.27057,78.99245,79.980225,85.12629,87.448166,87.90684,81.37758,80.15764,86.53568,85.492096,85.512314,88.39351,87.51525,4,11827.0
60.18582,56.24543,74.526566,76.67034,79.120445,80.50962,79.885254,77.327,80.07006,87.13018,88.73462,89.34968,80.47035,82.50083,87.54435,86.663506,87.77462,88.8987,89.07722,4,10099.0
67.62993,62.353867,76.19728,71.77517,72.33774,75.22304,76.16074,74.73657,75.450165,81.79004,84.80577,85.55358,82.17828,81.585495,87.406906,85.55903,84.78975,87.73192,85.946495,4,10850.0
59.229313,58.32406,72.813866,77.28085,79.87856,82.59966,82.05873,78.27647,81.95699,87.80781,89.54357,90.02346,84.56783,85.23461,82.9178,85.09783,86.56143,83.19175,81.845085,4,10131.0
71.899994,71.62277,75.341866,72.17072,72.69449,74.463066,74.17305,71.37905,73.32073,82.942024,85.89457,86.63791,82.18298,80.74571,85.709694,84.28503,85.04964,88.39362,86.61969,4,9947.0
52.497303,45.360672,69.67586,70.003525,71.46608,74.12059,74.253654,71.46853,75.64748,85.3295,87.88881,88.47711,77.150856,77.18362,86.67683,83.36851,85.42468,88.55665,88.32498,4,11980.0
55.244404,49.603645,74.854004,70.76368,75.780014,78.40705,77.73063,75.86151,77.39291,84.07654,87.13195,87.62004,81.73946,81.67116,87.01473,84.959785,83.90224,87.690445,86.793465,4,10350.0
63.565945,63.3067,78.5424,75.4885,76.672035,78.8822,80.42299,80.449875,82.13059,87.66323,89.27749,89.62576,84.61989,82.58248,88.17878,86.46135,86.436775,89.28022,88.234985,4,11543.0
52.640472,41.871048,77.2706,76.793015,78.11482,80.54468,81.02161,79.8195,81.51211,87.50033,89.816185,90.18471,84.0147,84.527,88.83391,87.71336,87.24977,89.86678,89.20473,4,10409.0
60.037422,53.59228,77.852,76.02726,75.18953,76.75819,79.32216,76.274124,81.08688,89.95047,91.381905,91.67523,82.0839,79.407616,86.97115,85.73705,88.68826,84.21642,85.02027,4,10278.0
65.79678,69.59463,79.4369,80.58183,83.16338,84.50636,85.20918,83.74842,85.66443,90.00045,91.29101,91.39085,86.111626,84.896645,86.99992,87.416145,88.30788,86.09816,85.89817,4,11866.0
52.699066,44.807426,76.270836,76.94314,77.97307,79.19688,79.337425,76.42424,78.1623,85.52606,88.412964,89.041016,79.89242,81.99098,87.635376,86.48091,86.80514,89.39645,88.645805,4,11388.0
85.64599,84.07117,75.305725,71.72816,73.24645,75.20832,77.15572,76.61301,76.583565,82.29313,86.032,86.36653,80.45687,79.70027,84.75158,83.67742,83.50241,85.86451,82.871605,4,9836.0
61.702656,53.382935,77.70048,78.69864,79.9408,81.05977,79.89249,76.59572,80.827866,87.684166,89.37461,89.65217,81.13101,84.47494,89.49739,87.87435,87.79427,84.88178,85.876884,4,10543.0
58.61749,45.413708,77.312836,75.191376,75.59358,77.04886,77.57837,75.6034,77.7701,85.57194,88.4172,88.67309,81.23541,79.72981,86.0374,84.53889,85.92388,88.38632,87.09515,4,11510.0
50.71901,42.937763,74.47248,75.15127,74.90705,75.646416,74.53362,72.67854,74.00759,84.32083,87.2169,87.79571,83.44325,79.64018,85.07435,83.416695,84.34606,85.25356,87.23544,4,10166.0
80.48408,78.017075,78.82359,76.71115,77.59472,78.24007,77.09594,72.65953,75.97393,88.68618,89.9432,90.01177,78.260185,78.92994,86.59233,84.02638,87.25933,87.38137,88.744286,4,10011.0
57.468586,50.194542,78.71674,75.11173,76.16348,78.13308,78.42621,76.51878,77.80385,83.8461,87.05415,87.76339,83.11107,84.91328,87.98694,86.04174,84.9448,88.43025,87.01226,4,9322.0
63.46749,65.60471,83.43496,83.24925,83.207146,84.223434,85.02046,85.51447,87.02514,90.216736,91.39562,91.8725,88.29764,81.1473,86.988106,87.119385,89.30962,90.48416,90.2706,4,10685.0
49.32339,41.440903,66.99548,72.5623,75.575134,78.23564,78.52552,75.70238,78.06575,85.73198,88.0772,88.34017,81.624695,81.79087,88.9655,87.69196,87.48262,88.5306,88.544624,4,11346.0
54.694008,46.314117,75.37985,74.68311,76.63201,80.74032,80.55681,77.47515,78.68654,85.97961,88.60617,89.24519,81.576225,82.9757,88.29052,87.22934,87.13882,89.74946,89.72192,4,10872.0
68.49987,62.906967,81.966125,79.816696,81.62706,83.34855,83.805046,81.61453,83.46711,89.62785,91.108826,91.25193,84.13293,85.99441,88.2828,88.085526,89.08032,89.44992,88.91337,4,10891.0
59.709663,58.12658,81.59524,79.76187,81.93814,82.63773,80.20305,75.55884,79.58726,89.238464,90.52426,90.73848,84.57465,85.660225,88.501564,88.528244,88.56845,86.436295,87.09351,4,11219.0
59.614693,57.323807,76.89429,75.74535,75.14672,75.90227,76.62216,74.67849,75.426506,82.44807,85.694,86.22877,74.08841,80.97999,86.615486,85.32511,85.83342,87.1692,82.81583,4,11910.0
60.807896,63.488197,80.735596,77.10368,76.571236,78.90531,79.708405,77.00598,76.8927,83.28871,86.15581,86.574455,76.759,78.42669,86.55132,85.371216,86.1933,88.14344,87.26977,4,9735.0
59.38887,59.50448,78.44434,75.79146,78.09164,80.79322,81.35031,79.83826,82.04454,87.635185,89.667816,90.150795,85.315796,83.79286,88.31363,86.99015,87.11372,87.581436,87.6008,4,11207.0
86.27182,80.76857,74.52621,73.87128,72.76357,72.76041,70.99298,68.92137,69.51666,79.453865,83.50277,84.083565,79.73413,79.20016,81.75807,79.523796,79.03896,83.88006,80.82695,4,9359.0
74.83288,75.29008,78.714355,79.31839,80.495316,81.03972,80.62007,79.691605,80.175896,85.218895,86.87353,87.255936,84.352264,86.31339,89.267105,88.39524,87.54375,88.16368,87.11968,4,11015.0
75.45448,78.86872,84.15239,84.88457,85.22003,86.08626,86.418846,84.38939,84.528854,89.33609,90.6658,90.7903,86.70358,85.36985,86.5285,86.76039,87.943665,86.84619,85.79386,4,10405.0
61.911304,60.921295,75.64797,77.51126,80.155594,81.55677,80.87391,78.4367,82.41126,90.19168,91.41386,91.89117,84.81789,84.43264,89.412994,88.65925,89.50058,87.71781,88.009415,4,10082.0
77.07494,72.08065,78.52727,76.27249,78.24147,79.744514,77.4073,73.049866,77.98006,89.522484,90.73863,91.17338,83.2612,85.30456,89.20375,87.39353,88.08275,82.684975,83.65993,4,9801.0
57.592346,52.01827,69.242386,74.09985,73.644745,74.20029,76.775,78.03587,79.12718,85.33788,87.63005,87.799805,80.92278,77.38851,85.0833,83.63989,84.87888,87.158966,85.55133,4,9819.0
72.56702,72.796776,82.81907,79.46096,79.08062,79.50551,80.607864,80.373665,81.99847,85.59699,87.07503,87.15039,82.933876,80.81731,85.86254,84.74683,86.08521,88.20393,87.98667,4,11949.0
56.88221,50.034206,74.19808,73.309746,75.34848,77.56911,77.47281,74.63922,77.915054,86.103745,88.19043,88.574356,80.46794,79.41183,87.402054,84.361275,85.58218,87.55557,87.62505,4,10064.0
47.68318,39.836,64.91523,79.946556,79.41849,78.76229,78.3986,76.3044,78.99196,86.364944,88.378876,88.73535,80.953224,83.339806,88.373184,86.83988,87.43558,90.066246,89.37844,4,11563.0
56.838535,52.772076,74.51232,72.97043,74.44462,75.453896,75.313805,72.95081,77.68358,89.00272,90.4542,90.87176,79.10588,78.203026,88.0593,85.28755,86.93109,86.85819,87.22276,4,10487.0
61.75317,60.841908,72.90125,80.94884,81.344055,81.76184,82.31113,80.44923,81.69354,87.18402,89.00786,89.40634,81.63534,81.30173,87.279015,86.02346,87.48064,88.93539,87.45613,4,10998.0
62.72394,61.810787,69.270584,73.40314,76.45877,79.3176,78.60251,73.942345,74.50473,80.6477,83.96319,84.73063,72.41177,81.95875,89.10012,87.56859,84.84885,88.06422,85.52386,4,10204.0
88.22533,78.90601,75.29047,71.93245,70.748535,71.73131,72.50678,72.35043,75.159904,83.58804,86.03845,86.63956,84.235535,79.56137,86.34708,82.93923,84.73916,85.737175,84.78316,4,9727.0
